transaction_id,user_id,timestamp,date,month,month_name,status,payment_method,product_id,product_name,quantity,unit_price_rwf,item_subtotal_rwf
txn_a5ca3306c827,user_000199,2025-03-02T20:23:42,2025-03-02,3,March,processing,visa_card,prod_00434,Sufuria Cooking Pot 5L,4,15952.4,63809.6
txn_5df32121d3a9,user_000386,2025-02-09T08:39:11,2025-02-09,2,February,shipped,mtn_momo,prod_00212,Bed Sheet Cotton,4,3563.52,14254.08
txn_5df32121d3a9,user_000386,2025-02-09T08:39:11,2025-02-09,2,February,shipped,mtn_momo,prod_00049,Ibirayi Fries,2,10549.98,21099.96
txn_8ac569222296,user_000494,2025-02-05T02:38:34,2025-02-05,2,February,processing,mtn_momo,prod_00329,School Bag Primary,2,13678.34,27356.68
txn_8ac569222296,user_000494,2025-02-05T02:38:34,2025-02-05,2,February,processing,mtn_momo,prod_00465,Akabanga Chilli Oil,3,1873.04,5619.12
txn_b016bba2d694,user_000218,2025-01-05T08:24:26,2025-01-05,1,January,refunded,visa_card,prod_00364,Inkorora Storage Basket,4,6790.7,27162.8
txn_b016bba2d694,user_000218,2025-01-05T08:24:26,2025-01-05,1,January,refunded,visa_card,prod_00184,Impala Club Soda,3,4501.29,13503.87
txn_b016bba2d694,user_000218,2025-01-05T08:24:26,2025-01-05,1,January,refunded,visa_card,prod_00218,Smartphone Android 4G,2,10290.98,20581.96
txn_76a77842b4c4,user_000457,2025-03-20T12:41:51,2025-03-20,3,March,completed,bank_transfer,prod_00054,Nziza Body Lotion,2,1811.05,3622.1
txn_76a77842b4c4,user_000457,2025-03-20T12:41:51,2025-03-20,3,March,completed,bank_transfer,prod_00193,School Bag Primary,2,16281.32,32562.64
txn_76a77842b4c4,user_000457,2025-03-20T12:41:51,2025-03-20,3,March,completed,bank_transfer,prod_00398,Inzoga ya Primus,3,4912.32,14736.96
txn_cbf458fcb36e,user_000217,2025-02-02T19:07:38,2025-02-02,2,February,processing,cash,prod_00091,Pineapple Crate Nyungwe,1,3922.15,3922.15
txn_2fa6d059eac6,user_000365,2025-03-26T22:15:07,2025-03-26,3,March,refunded,cash,prod_00160,Passion Fruit Tray,4,4747.68,18990.72
txn_0e2606268161,user_000035,2025-02-04T08:22:23,2025-02-04,2,February,refunded,airtel_money,prod_00236,Biro Pen Box,3,6353.8,19061.4
txn_790b86c2f1d0,user_000445,2025-03-24T13:20:09,2025-03-24,3,March,refunded,cash,prod_00442,Savon Ivoirien Soap,1,7940.52,7940.52
txn_790b86c2f1d0,user_000445,2025-03-24T13:20:09,2025-03-24,3,March,refunded,cash,prod_00053,PVC Pipe 2inch,4,5853.83,23415.32
txn_790b86c2f1d0,user_000445,2025-03-24T13:20:09,2025-03-24,3,March,refunded,cash,prod_00326,Amavuta Shea Butter,4,19131.19,76524.76
txn_e2ba81b1d7e5,user_000416,2025-02-01T02:10:44,2025-02-01,2,February,refunded,bank_transfer,prod_00255,Umutsima Porridge,1,13953.1,13953.1
txn_e2ba81b1d7e5,user_000416,2025-02-01T02:10:44,2025-02-01,2,February,refunded,bank_transfer,prod_00023,Stapler Heavy Duty,4,3851.53,15406.12
txn_e2ba81b1d7e5,user_000416,2025-02-01T02:10:44,2025-02-01,2,February,refunded,bank_transfer,prod_00215,PVC Pipe 2inch,1,10037.39,10037.39
txn_e4e89b0609d3,user_000204,2025-03-05T07:34:51,2025-03-05,3,March,shipped,visa_card,prod_00257,School Bag Primary,4,2702.28,10809.12
txn_e4e89b0609d3,user_000204,2025-03-05T07:34:51,2025-03-05,3,March,shipped,visa_card,prod_00197,Kitenge Fabric 2m,1,8073.43,8073.43
txn_d9f41394ad75,user_000100,2025-02-18T16:19:45,2025-02-18,2,February,processing,bank_transfer,prod_00084,Mattress Foam Single,1,3176.82,3176.82
txn_d9f41394ad75,user_000100,2025-02-18T16:19:45,2025-02-18,2,February,processing,bank_transfer,prod_00005,Akabanga Chilli Oil,1,4711.05,4711.05
txn_d9f41394ad75,user_000100,2025-02-18T16:19:45,2025-02-18,2,February,processing,bank_transfer,prod_00389,Umutsima Porridge,1,7262.21,7262.21
txn_8888098df5a1,user_000313,2025-03-12T19:50:16,2025-03-12,3,March,processing,visa_card,prod_00244,School Uniform Set,2,3014.15,6028.3
txn_8888098df5a1,user_000313,2025-03-12T19:50:16,2025-03-12,3,March,processing,visa_card,prod_00297,Printer Paper A4 Ream,3,17880.29,53640.87
txn_89baedd1cc7d,user_000382,2025-03-24T03:40:45,2025-03-24,3,March,completed,bank_transfer,prod_00186,Leather Shoes Kigali,3,1959.19,5877.57
txn_89baedd1cc7d,user_000382,2025-03-24T03:40:45,2025-03-24,3,March,completed,bank_transfer,prod_00340,Mosquito Net Treated,2,13233.76,26467.52
txn_12a8f1d05bfc,user_000316,2025-03-15T11:16:00,2025-03-15,3,March,completed,bank_transfer,prod_00371,Ikivuguto Yoghurt,4,12364.06,49456.24
txn_7171d43e0dd2,user_000294,2025-01-02T18:56:20,2025-01-02,1,January,completed,bank_transfer,prod_00112,Nziza Body Lotion,4,10906.18,43624.72
txn_6062c4310135,user_000364,2025-02-13T03:25:30,2025-02-13,2,February,shipped,mtn_momo,prod_00194,Sweet Potato Bag,3,10174.46,30523.38
txn_6062c4310135,user_000364,2025-02-13T03:25:30,2025-02-13,2,February,shipped,mtn_momo,prod_00391,Sweet Potato Bag,3,19231.81,57695.43
txn_40cc47248d00,user_000317,2025-01-06T23:52:09,2025-01-06,1,January,shipped,cash,prod_00011,Rwanda Arabica Coffee,4,8888.89,35555.56
txn_40cc47248d00,user_000317,2025-01-06T23:52:09,2025-01-06,1,January,shipped,cash,prod_00302,Mosquito Net Treated,3,10598.76,31796.28
txn_40cc47248d00,user_000317,2025-01-06T23:52:09,2025-01-06,1,January,shipped,cash,prod_00211,Sorghum Flour 1kg,4,12083.6,48334.4
txn_a7810c30146e,user_000013,2025-03-28T11:24:11,2025-03-28,3,March,refunded,mtn_momo,prod_00013,Paint Bucket 20L,1,1669.63,1669.63
txn_24ee881135da,user_000258,2025-03-20T23:26:45,2025-03-20,3,March,completed,mtn_momo,prod_00319,Umutsima Porridge,3,7731.28,23193.84
txn_283b99f54b15,user_000137,2025-01-09T22:32:24,2025-01-09,1,January,completed,visa_card,prod_00044,Akabanga Chilli Oil,2,1724.74,3449.48
txn_283b99f54b15,user_000137,2025-01-09T22:32:24,2025-01-09,1,January,completed,visa_card,prod_00153,Ikivuguto Yoghurt,4,19800.63,79202.52
txn_283b99f54b15,user_000137,2025-01-09T22:32:24,2025-01-09,1,January,completed,visa_card,prod_00444,Door Lock Yale,4,19512.01,78048.04
txn_771aa00c6fb9,user_000275,2025-01-12T01:53:38,2025-01-12,1,January,processing,mtn_momo,prod_00116,Sufuria Cooking Pot 5L,2,8541.65,17083.3
txn_771aa00c6fb9,user_000275,2025-01-12T01:53:38,2025-01-12,1,January,processing,mtn_momo,prod_00041,Leather Shoes Kigali,3,1538.51,4615.53
txn_771aa00c6fb9,user_000275,2025-01-12T01:53:38,2025-01-12,1,January,processing,mtn_momo,prod_00204,Biro Pen Box,4,7062.94,28251.76
txn_ecd67ff40208,user_000152,2025-01-13T06:50:07,2025-01-13,1,January,refunded,mtn_momo,prod_00153,Ikivuguto Yoghurt,3,19800.63,59401.89
txn_ecd67ff40208,user_000152,2025-01-13T06:50:07,2025-01-13,1,January,refunded,mtn_momo,prod_00490,Rwanda Arabica Coffee,1,18015.91,18015.91
txn_ed9a07bf4cd9,user_000419,2025-02-02T21:33:04,2025-02-02,2,February,completed,bank_transfer,prod_00120,Akagera Print T-Shirt,4,9782.1,39128.4
txn_ed9a07bf4cd9,user_000419,2025-02-02T21:33:04,2025-02-02,2,February,completed,bank_transfer,prod_00261,Ikivuguto Yoghurt,2,9217.83,18435.66
txn_ed9a07bf4cd9,user_000419,2025-02-02T21:33:04,2025-02-02,2,February,completed,bank_transfer,prod_00484,Cavendish Banana Bundle,1,9958.7,9958.7
txn_4e052909cdf6,user_000392,2025-02-08T12:12:59,2025-02-08,2,February,processing,visa_card,prod_00489,Stapler Heavy Duty,4,12035.83,48143.32
txn_4e052909cdf6,user_000392,2025-02-08T12:12:59,2025-02-08,2,February,processing,visa_card,prod_00166,Irish Potato 5kg,3,7667.45,23002.35
txn_cf0b505a274c,user_000285,2025-01-22T10:27:14,2025-01-22,1,January,processing,cash,prod_00072,Savon Ivoirien Soap,3,10332.98,30998.94
txn_5d5c23cf558c,user_000056,2025-02-25T07:11:23,2025-02-25,2,February,completed,mtn_momo,prod_00232,Rukundo Tea Leaves,3,11897.5,35692.5
txn_a2dbfb6564dc,user_000463,2025-02-10T04:41:48,2025-02-10,2,February,processing,bank_transfer,prod_00390,Impala Club Soda,3,17862.84,53588.52
txn_2248680aef5a,user_000328,2025-02-07T23:39:25,2025-02-07,2,February,refunded,mtn_momo,prod_00329,School Bag Primary,2,13678.34,27356.68
txn_2248680aef5a,user_000328,2025-02-07T23:39:25,2025-02-07,2,February,refunded,mtn_momo,prod_00346,Pineapple Crate Nyungwe,2,4929.0,9858.0
txn_8eae69feff63,user_000290,2025-01-19T17:21:31,2025-01-19,1,January,shipped,visa_card,prod_00084,Mattress Foam Single,1,3176.82,3176.82
txn_6bec5c60e7e9,user_000031,2025-02-24T01:59:14,2025-02-24,2,February,refunded,airtel_money,prod_00363,Sweet Potato Bag,1,6753.53,6753.53
txn_6bec5c60e7e9,user_000031,2025-02-24T01:59:14,2025-02-24,2,February,refunded,airtel_money,prod_00498,Inzoga ya Primus,4,9668.2,38672.8
txn_bada68b758bf,user_000168,2025-02-28T02:26:02,2025-02-28,2,February,completed,cash,prod_00025,Earphones Oraimo,1,10846.79,10846.79
txn_b91cefafb8ef,user_000110,2025-03-22T00:36:17,2025-03-22,3,March,refunded,mtn_momo,prod_00405,Akagera Print T-Shirt,2,12435.41,24870.82
txn_d1601404f88c,user_000367,2025-02-14T10:44:20,2025-02-14,2,February,refunded,airtel_money,prod_00356,Earphones Oraimo,2,5439.6,10879.2
txn_d1601404f88c,user_000367,2025-02-14T10:44:20,2025-02-14,2,February,refunded,airtel_money,prod_00324,Door Lock Yale,4,17584.2,70336.8
txn_d1601404f88c,user_000367,2025-02-14T10:44:20,2025-02-14,2,February,refunded,airtel_money,prod_00415,Cement Bag 50kg Cimerwa,2,530.83,1061.66
txn_c54f559e5e48,user_000242,2025-02-19T01:26:32,2025-02-19,2,February,completed,cash,prod_00142,MTN MoMo Agent Kit,2,940.41,1880.82
txn_c54f559e5e48,user_000242,2025-02-19T01:26:32,2025-02-19,2,February,completed,cash,prod_00176,Fresh Avocado Pack,4,15768.25,63073.0
txn_c54f559e5e48,user_000242,2025-02-19T01:26:32,2025-02-19,2,February,completed,cash,prod_00130,Smart TV 32inch,3,3345.73,10037.19
txn_1d83eface5a8,user_000329,2025-03-19T21:50:48,2025-03-19,3,March,refunded,visa_card,prod_00172,Agaseke Woven Basket,3,1816.89,5450.67
txn_073212fdda18,user_000044,2025-03-14T12:40:28,2025-03-14,3,March,completed,airtel_money,prod_00208,PVC Pipe 2inch,3,5671.64,17014.92
txn_7e0a3bf8e511,user_000039,2025-02-15T07:04:43,2025-02-15,2,February,processing,bank_transfer,prod_00014,Power Bank 10000mAh,4,12208.0,48832.0
txn_7e0a3bf8e511,user_000039,2025-02-15T07:04:43,2025-02-15,2,February,processing,bank_transfer,prod_00333,Nivea Roll-On,3,19191.27,57573.81
txn_fe44a31f1957,user_000305,2025-02-14T18:38:15,2025-02-14,2,February,refunded,visa_card,prod_00381,Coconut Hair Oil Rwanda,1,1897.06,1897.06
txn_47ddd9555522,user_000011,2025-02-06T14:53:17,2025-02-06,2,February,refunded,mtn_momo,prod_00003,Door Lock Yale,1,2437.42,2437.42
txn_6576a7a21958,user_000370,2025-03-18T12:34:11,2025-03-18,3,March,processing,visa_card,prod_00292,Feature Phone Tecno,1,4036.48,4036.48
txn_6576a7a21958,user_000370,2025-03-18T12:34:11,2025-03-18,3,March,processing,visa_card,prod_00247,Cement Bag 50kg Cimerwa,4,1447.45,5789.8
txn_6576a7a21958,user_000370,2025-03-18T12:34:11,2025-03-18,3,March,processing,visa_card,prod_00471,Inyange Milk,1,8080.97,8080.97
txn_30048b943819,user_000453,2025-01-16T13:52:00,2025-01-16,1,January,completed,mtn_momo,prod_00364,Inkorora Storage Basket,2,6790.7,13581.4
txn_88c7e707f8d4,user_000048,2025-02-05T10:32:16,2025-02-05,2,February,shipped,visa_card,prod_00311,Passion Fruit Tray,2,12307.46,24614.92
txn_bec1f2c0b1be,user_000207,2025-03-13T18:10:24,2025-03-13,3,March,completed,airtel_money,prod_00449,Ikivuguto Yoghurt,2,10496.93,20993.86
txn_bec1f2c0b1be,user_000207,2025-03-13T18:10:24,2025-03-13,3,March,completed,airtel_money,prod_00466,Inzoga ya Primus,4,5695.51,22782.04
txn_8c79a8e936c7,user_000056,2025-02-25T17:36:00,2025-02-25,2,February,shipped,cash,prod_00052,Ubwiza Face Cream,3,6894.44,20683.32
txn_8c79a8e936c7,user_000056,2025-02-25T17:36:00,2025-02-25,2,February,shipped,cash,prod_00490,Rwanda Arabica Coffee,2,18015.91,36031.82
txn_8c79a8e936c7,user_000056,2025-02-25T17:36:00,2025-02-25,2,February,shipped,cash,prod_00176,Fresh Avocado Pack,4,15768.25,63073.0
txn_64c9cd0f99ee,user_000049,2025-01-31T08:04:03,2025-01-31,1,January,shipped,cash,prod_00297,Printer Paper A4 Ream,4,17880.29,71521.16
txn_3628e2b3a2a0,user_000115,2025-02-03T05:08:02,2025-02-03,2,February,shipped,visa_card,prod_00300,Calculator Casio,1,13422.23,13422.23
txn_3628e2b3a2a0,user_000115,2025-02-03T05:08:02,2025-02-03,2,February,shipped,visa_card,prod_00425,Door Lock Yale,1,16531.7,16531.7
txn_3628e2b3a2a0,user_000115,2025-02-03T05:08:02,2025-02-03,2,February,shipped,visa_card,prod_00388,Dettol Antiseptic,4,2216.4,8865.6
txn_6195db074abe,user_000044,2025-03-21T02:56:51,2025-03-21,3,March,processing,mtn_momo,prod_00402,Printer Paper A4 Ream,2,8738.01,17476.02
txn_6195db074abe,user_000044,2025-03-21T02:56:51,2025-03-21,3,March,processing,mtn_momo,prod_00165,Rukundo Tea Leaves,3,14064.14,42192.42
txn_08f9741cb5e2,user_000494,2025-03-23T00:25:20,2025-03-23,3,March,shipped,mtn_momo,prod_00312,Sufuria Cooking Pot 5L,4,16636.67,66546.68
txn_a3bdf6dd20b2,user_000211,2025-01-21T05:50:10,2025-01-21,1,January,refunded,airtel_money,prod_00305,Cement Bag 50kg Cimerwa,4,13047.8,52191.2
txn_a3bdf6dd20b2,user_000211,2025-01-21T05:50:10,2025-01-21,1,January,refunded,airtel_money,prod_00050,Plastic Jerry Can 20L,1,2927.26,2927.26
txn_664b4b64cf96,user_000358,2025-03-27T03:00:26,2025-03-27,3,March,shipped,mtn_momo,prod_00229,Power Bank 10000mAh,1,1035.28,1035.28
txn_c620d42873cf,user_000383,2025-03-19T07:10:27,2025-03-19,3,March,shipped,visa_card,prod_00286,Pillow Fiber,3,18264.24,54792.72
txn_c620d42873cf,user_000383,2025-03-19T07:10:27,2025-03-19,3,March,shipped,visa_card,prod_00300,Calculator Casio,4,13422.23,53688.92
txn_5a953abe2816,user_000259,2025-02-12T07:51:53,2025-02-12,2,February,completed,visa_card,prod_00384,Radio FM Portable,2,9688.21,19376.42
txn_5a953abe2816,user_000259,2025-02-12T07:51:53,2025-02-12,2,February,completed,visa_card,prod_00356,Earphones Oraimo,2,5439.6,10879.2
txn_5a953abe2816,user_000259,2025-02-12T07:51:53,2025-02-12,2,February,completed,visa_card,prod_00229,Power Bank 10000mAh,4,1035.28,4141.12
txn_9851aaa1a3f3,user_000335,2025-01-22T03:58:31,2025-01-22,1,January,shipped,airtel_money,prod_00454,Window Glass Panel,2,13383.01,26766.02
txn_19e77c0c966b,user_000367,2025-02-24T01:17:12,2025-02-24,2,February,completed,bank_transfer,prod_00032,Dettol Antiseptic,4,2342.87,9371.48
txn_963cea34ebb3,user_000267,2025-03-16T03:41:54,2025-03-16,3,March,refunded,cash,prod_00355,Exercise Book 96pages,1,9720.1,9720.1
txn_963cea34ebb3,user_000267,2025-03-16T03:41:54,2025-03-16,3,March,refunded,cash,prod_00417,Amavuta Shea Butter,1,6501.56,6501.56
txn_bbb5e0eada09,user_000476,2025-01-07T10:54:42,2025-01-07,1,January,processing,airtel_money,prod_00472,Mosquito Net Treated,2,1593.06,3186.12
txn_0af089c01745,user_000150,2025-03-27T07:39:39,2025-03-27,3,March,refunded,airtel_money,prod_00289,Inyange Juice,4,15061.7,60246.8
txn_0af089c01745,user_000150,2025-03-27T07:39:39,2025-03-27,3,March,refunded,airtel_money,prod_00281,Smart TV 32inch,4,16561.92,66247.68
txn_0af089c01745,user_000150,2025-03-27T07:39:39,2025-03-27,3,March,refunded,airtel_money,prod_00068,Maize Flour 2kg,3,5341.27,16023.81
txn_17fc46817100,user_000152,2025-02-15T18:37:22,2025-02-15,2,February,shipped,mtn_momo,prod_00453,Iron Sheet 3m,3,19689.4,59068.2
txn_b96360c47e01,user_000342,2025-03-28T17:11:30,2025-03-28,3,March,shipped,airtel_money,prod_00351,Plastic Jerry Can 20L,4,19460.49,77841.96
txn_b96360c47e01,user_000342,2025-03-28T17:11:30,2025-03-28,3,March,shipped,airtel_money,prod_00063,Urwagwa Traditional Beer,3,12481.35,37444.05
txn_c01bab5603cd,user_000406,2025-03-22T13:21:17,2025-03-22,3,March,refunded,airtel_money,prod_00306,Inyange Milk,1,9889.57,9889.57
txn_c01bab5603cd,user_000406,2025-03-22T13:21:17,2025-03-22,3,March,refunded,airtel_money,prod_00487,Sorghum Flour 1kg,2,7049.88,14099.76
txn_f3e2d844bd0e,user_000109,2025-03-08T09:59:19,2025-03-08,3,March,completed,mtn_momo,prod_00266,Plastic Jerry Can 20L,1,18569.22,18569.22
txn_5d6397b4c6c8,user_000196,2025-01-29T12:16:54,2025-01-29,1,January,completed,airtel_money,prod_00105,School Uniform Set,4,3232.64,12930.56
txn_b178f330660f,user_000415,2025-03-04T17:08:20,2025-03-04,3,March,completed,visa_card,prod_00109,Smartphone Android 4G,2,18483.41,36966.82
txn_b178f330660f,user_000415,2025-03-04T17:08:20,2025-03-04,3,March,completed,visa_card,prod_00284,Sweet Potato Bag,3,17366.54,52099.62
txn_4693f8270eca,user_000248,2025-03-06T23:15:49,2025-03-06,3,March,shipped,mtn_momo,prod_00334,Earphones Oraimo,4,4007.84,16031.36
txn_a681185b4258,user_000278,2025-01-01T18:33:40,2025-01-01,1,January,refunded,airtel_money,prod_00137,Ubwiza Face Cream,4,15919.06,63676.24
txn_a681185b4258,user_000278,2025-01-01T18:33:40,2025-01-01,1,January,refunded,airtel_money,prod_00492,Nivea Roll-On,4,13546.19,54184.76
txn_092eae43f173,user_000496,2025-01-29T04:20:47,2025-01-29,1,January,completed,airtel_money,prod_00053,PVC Pipe 2inch,1,5853.83,5853.83
txn_092eae43f173,user_000496,2025-01-29T04:20:47,2025-01-29,1,January,completed,airtel_money,prod_00152,PVC Pipe 2inch,4,2727.03,10908.12
txn_a41d591a30ca,user_000268,2025-02-05T06:12:34,2025-02-05,2,February,processing,bank_transfer,prod_00403,Impala Club Soda,3,8164.8,24494.4
txn_a41d591a30ca,user_000268,2025-02-05T06:12:34,2025-02-05,2,February,processing,bank_transfer,prod_00002,PVC Pipe 2inch,1,17765.57,17765.57
txn_a41d591a30ca,user_000268,2025-02-05T06:12:34,2025-02-05,2,February,processing,bank_transfer,prod_00076,Ibirayi Fries,1,6499.72,6499.72
txn_547e90fb8125,user_000170,2025-03-24T05:19:02,2025-03-24,3,March,completed,bank_transfer,prod_00237,Printer Paper A4 Ream,3,13261.48,39784.44
txn_c77b7b883b3d,user_000491,2025-02-18T00:59:34,2025-02-18,2,February,completed,mtn_momo,prod_00188,Solar Lantern LifeLight,4,2560.33,10241.32
txn_c77b7b883b3d,user_000491,2025-02-18T00:59:34,2025-02-18,2,February,completed,mtn_momo,prod_00499,Cavendish Banana Bundle,2,2202.52,4405.04
txn_c77b7b883b3d,user_000491,2025-02-18T00:59:34,2025-02-18,2,February,completed,mtn_momo,prod_00189,Sandals Handmade,1,9535.26,9535.26
txn_6931e7b59a9c,user_000447,2025-02-09T19:42:10,2025-02-09,2,February,completed,cash,prod_00400,Smart TV 32inch,1,12424.35,12424.35
txn_28ce4e44052c,user_000317,2025-01-18T06:05:33,2025-01-18,1,January,processing,mtn_momo,prod_00303,Toothpaste Colgate,4,11783.31,47133.24
txn_28ce4e44052c,user_000317,2025-01-18T06:05:33,2025-01-18,1,January,processing,mtn_momo,prod_00047,Window Glass Panel,2,7223.65,14447.3
txn_28ce4e44052c,user_000317,2025-01-18T06:05:33,2025-01-18,1,January,processing,mtn_momo,prod_00044,Akabanga Chilli Oil,4,1724.74,6898.96
txn_c1c60cd10604,user_000194,2025-03-08T06:21:13,2025-03-08,3,March,completed,mtn_momo,prod_00490,Rwanda Arabica Coffee,4,18015.91,72063.64
txn_c2a5fbadc056,user_000363,2025-02-25T16:55:27,2025-02-25,2,February,completed,bank_transfer,prod_00230,Gahunda Work Shirt,3,13205.95,39617.85
txn_c2a5fbadc056,user_000363,2025-02-25T16:55:27,2025-02-25,2,February,completed,bank_transfer,prod_00341,Fanta Citron,3,3762.7,11288.1
txn_1768a49181cb,user_000068,2025-02-21T13:07:57,2025-02-21,2,February,completed,bank_transfer,prod_00493,Imishanana Traditional Dress,3,12722.81,38168.43
txn_1768a49181cb,user_000068,2025-02-21T13:07:57,2025-02-21,2,February,completed,bank_transfer,prod_00196,Calculator Casio,3,13031.72,39095.16
txn_1768a49181cb,user_000068,2025-02-21T13:07:57,2025-02-21,2,February,completed,bank_transfer,prod_00217,Fanta Citron,1,1689.18,1689.18
txn_e2e77036c85b,user_000167,2025-02-01T08:33:14,2025-02-01,2,February,completed,bank_transfer,prod_00277,Decoder StarTimes,4,14834.05,59336.2
txn_e2e77036c85b,user_000167,2025-02-01T08:33:14,2025-02-01,2,February,completed,bank_transfer,prod_00478,Akabanga Chilli Oil,2,3100.73,6201.46
txn_d5b7e1f89b8d,user_000224,2025-03-14T21:55:07,2025-03-14,3,March,shipped,mtn_momo,prod_00205,School Bag Primary,2,4853.13,9706.26
txn_a102c8e3afd9,user_000142,2025-01-04T03:03:52,2025-01-04,1,January,processing,cash,prod_00169,Dettol Antiseptic,4,12219.48,48877.92
txn_a102c8e3afd9,user_000142,2025-01-04T03:03:52,2025-01-04,1,January,processing,cash,prod_00117,Steel Rod 12mm,3,628.94,1886.82
txn_f90a7da0d6f1,user_000318,2025-01-29T05:55:05,2025-01-29,1,January,refunded,cash,prod_00410,MTN MoMo Agent Kit,1,17149.67,17149.67
txn_01f1ab61fb22,user_000186,2025-02-28T15:49:41,2025-02-28,2,February,completed,airtel_money,prod_00208,PVC Pipe 2inch,2,5671.64,11343.28
txn_01f1ab61fb22,user_000186,2025-02-28T15:49:41,2025-02-28,2,February,completed,airtel_money,prod_00369,Sorghum Flour 1kg,3,15109.29,45327.87
txn_01f1ab61fb22,user_000186,2025-02-28T15:49:41,2025-02-28,2,February,completed,airtel_money,prod_00049,Ibirayi Fries,1,10549.98,10549.98
txn_ef328682b4fc,user_000284,2025-03-28T16:28:31,2025-03-28,3,March,completed,airtel_money,prod_00292,Feature Phone Tecno,4,4036.48,16145.92
txn_3478f08c9d95,user_000129,2025-02-21T15:40:27,2025-02-21,2,February,completed,visa_card,prod_00480,Akabanga Chilli Oil,4,12405.49,49621.96
txn_3478f08c9d95,user_000129,2025-02-21T15:40:27,2025-02-21,2,February,completed,visa_card,prod_00450,Umushanana Set,4,14675.95,58703.8
txn_3478f08c9d95,user_000129,2025-02-21T15:40:27,2025-02-21,2,February,completed,visa_card,prod_00469,Rukundo Tea Leaves,4,3944.06,15776.24
txn_f0056a5e9b8e,user_000417,2025-02-10T11:06:05,2025-02-10,2,February,completed,cash,prod_00169,Dettol Antiseptic,1,12219.48,12219.48
txn_f0056a5e9b8e,user_000417,2025-02-10T11:06:05,2025-02-10,2,February,completed,cash,prod_00257,School Bag Primary,2,2702.28,5404.56
txn_f0056a5e9b8e,user_000417,2025-02-10T11:06:05,2025-02-10,2,February,completed,cash,prod_00472,Mosquito Net Treated,1,1593.06,1593.06
txn_2c5bb4ab3463,user_000440,2025-01-22T20:08:48,2025-01-22,1,January,processing,mtn_momo,prod_00335,Mosquito Net Treated,1,17198.02,17198.02
txn_2c5bb4ab3463,user_000440,2025-01-22T20:08:48,2025-01-22,1,January,processing,mtn_momo,prod_00400,Smart TV 32inch,2,12424.35,24848.7
txn_00e5a52ae0c4,user_000007,2025-02-17T05:07:10,2025-02-17,2,February,completed,bank_transfer,prod_00049,Ibirayi Fries,2,10549.98,21099.96
txn_00e5a52ae0c4,user_000007,2025-02-17T05:07:10,2025-02-17,2,February,completed,bank_transfer,prod_00023,Stapler Heavy Duty,2,3851.53,7703.06
txn_00e5a52ae0c4,user_000007,2025-02-17T05:07:10,2025-02-17,2,February,completed,bank_transfer,prod_00314,Leather Shoes Kigali,1,17596.94,17596.94
txn_42e1d74cd221,user_000467,2025-03-07T22:37:57,2025-03-07,3,March,completed,visa_card,prod_00247,Cement Bag 50kg Cimerwa,3,1447.45,4342.35
txn_42e1d74cd221,user_000467,2025-03-07T22:37:57,2025-03-07,3,March,completed,visa_card,prod_00150,Power Bank 10000mAh,3,8478.12,25434.36
txn_f2e0b08786d9,user_000159,2025-02-04T09:48:17,2025-02-04,2,February,refunded,bank_transfer,prod_00466,Inzoga ya Primus,3,5695.51,17086.53
txn_f2e0b08786d9,user_000159,2025-02-04T09:48:17,2025-02-04,2,February,refunded,bank_transfer,prod_00367,WiFi Router ZTE,4,16561.04,66244.16
txn_f2e0b08786d9,user_000159,2025-02-04T09:48:17,2025-02-04,2,February,refunded,bank_transfer,prod_00475,Power Bank 10000mAh,2,3828.44,7656.88
txn_559280769f52,user_000297,2025-02-27T02:32:13,2025-02-27,2,February,shipped,visa_card,prod_00022,Nivea Roll-On,2,9465.21,18930.42
txn_559280769f52,user_000297,2025-02-27T02:32:13,2025-02-27,2,February,shipped,visa_card,prod_00392,Bed Sheet Cotton,3,18239.84,54719.52
txn_15a12d051b3c,user_000077,2025-01-14T12:20:19,2025-01-14,1,January,shipped,bank_transfer,prod_00358,Umutsima Porridge,3,7742.27,23226.81
txn_15a12d051b3c,user_000077,2025-01-14T12:20:19,2025-01-14,1,January,shipped,bank_transfer,prod_00045,Inzoga ya Primus,3,5191.0,15573.0
txn_15a12d051b3c,user_000077,2025-01-14T12:20:19,2025-01-14,1,January,shipped,bank_transfer,prod_00387,Inkorora Storage Basket,2,6203.66,12407.32
txn_3900b10e0656,user_000104,2025-02-25T18:23:57,2025-02-25,2,February,completed,visa_card,prod_00057,School Uniform Set,4,19946.62,79786.48
txn_3900b10e0656,user_000104,2025-02-25T18:23:57,2025-02-25,2,February,completed,visa_card,prod_00310,Charcoal Stove Jiko,1,12016.62,12016.62
txn_936ad2b4b714,user_000454,2025-03-06T20:59:56,2025-03-06,3,March,processing,cash,prod_00355,Exercise Book 96pages,2,9720.1,19440.2
txn_936ad2b4b714,user_000454,2025-03-06T20:59:56,2025-03-06,3,March,processing,cash,prod_00139,Sweet Potato Bag,2,11820.11,23640.22
txn_d0c34babdfb2,user_000157,2025-01-27T00:46:26,2025-01-27,1,January,shipped,cash,prod_00371,Ikivuguto Yoghurt,3,12364.06,37092.18
txn_d0c34babdfb2,user_000157,2025-01-27T00:46:26,2025-01-27,1,January,shipped,cash,prod_00418,Ikivuguto Yoghurt,4,12511.87,50047.48
